license_,avg_violations,times_inspected
1970361.0,2.0,1
17639.0,14.0,1
27392.0,5.5,2
2555707.0,1.5,2
2048653.0,4.0,1
2641413.0,3.5,2
1544868.0,4.0,1
2569503.0,4.0,1
1330074.0,5.0,1
990.0,12.0,1
2600725.0,1.0,1
2511023.0,0.0,1
29231.0,3.5,2
2652430.0,5.0,2
1649268.0,5.0,1
2600405.0,0.0,1
2511483.0,9.0,1
6394.0,3.0,2
2130210.0,5.0,1
2215875.0,0.0,1
2423951.0,5.0,1
2254328.0,6.0,1
2663945.0,3.0,1
32728.0,19.333333333333332,3
1846488.0,8.5,2
1959490.0,6.5,2
1816453.0,9.5,2
2652435.0,0.0,2
2092894.0,7.0,2
3755.0,7.0,1
2647250.0,7.5,2
2423192.0,13.0,1
2658887.0,5.0,2
2575261.0,10.0,1
18973.0,14.0,1
2423839.0,0.0,1
2647253.0,0.0,2
2341668.0,0.0,1
38125.0,4.5,2
1892862.0,4.0,1
23501.0,4.0,1
2652431.0,0.0,2
2659333.0,4.0,2
50905.0,3.0,1
2522469.0,1.5,2
2427736.0,8.0,1
24567.0,6.0,2
2247014.0,11.0,1
1573666.0,4.0,1
61314.0,10.5,2
2216867.0,1.0,1
2084592.0,3.0,1
1192.0,0.0,1
1985216.0,12.0,1
1878495.0,1.0,1
2384856.0,3.0,1
2277942.0,5.0,1
2475804.0,0.0,1
2334436.0,0.5,2
1226935.0,18.0,2
1198093.0,8.0,1
1366.0,7.0,1
2068953.0,4.0,1
2064210.0,9.0,1
1987043.0,1.5,2
2492176.0,9.0,1
2216008.0,1.0,1
2600763.0,8.0,1
2463425.0,7.5,2
1166474.0,3.0,1
1575975.0,10.0,3
2037952.0,3.0,1
1803353.0,10.0,1
1915442.0,4.0,1
26231.0,0.0,2
1893601.0,10.0,1
2384887.0,3.0,1
1923013.0,8.0,1
2418232.0,2.0,1
14012.0,3.0,1
2054767.0,5.0,1
1943629.0,9.0,1
2578259.0,3.0,1
18082.0,8.0,1
1249768.0,14.0,2
1914170.0,3.5,2
1352481.0,7.0,2
2642161.0,3.5,2
2197134.0,1.0,1
3427912.0,1.0,1
2652614.0,0.0,1
2378970.0,2.0,1
2034634.0,0.0,1
2659209.0,3.0,1
2380010.0,2.0,1
1648597.0,4.0,1
2418653.0,11.0,1
2483757.0,3.0,2
2501476.0,9.0,1
25871.0,5.0,2
32011.0,2.5,2
2141406.0,8.0,1
2320247.0,4.0,3
2574934.0,4.0,1
1593938.0,9.0,1
2617564.0,0.0,1
2298875.0,4.0,1
1617250.0,6.0,1
2422811.0,11.0,2
2283505.0,9.0,2
2452250.0,5.5,2
2422972.0,5.0,1
429.0,10.0,1
2202623.0,2.5,2
2134785.0,9.0,1
2050000.0,5.0,1
2636972.0,4.0,1
1926615.0,1.0,1
1139389.0,10.0,1
1543762.0,8.5,2
2223.0,6.0,1
2446395.0,6.0,1
2152546.0,3.5,2
2203506.0,7.0,1
24692.0,8.0,1
1225984.0,5.0,1
2659213.0,1.0,1
1904432.0,3.0,1
2262414.0,1.0,1
2354653.0,11.0,1
24682.0,2.0,1
1980309.0,2.5,2
1800649.0,0.0,1
2583255.0,5.0,1
2263935.0,10.0,2
2138320.0,6.0,1
1592351.0,13.0,2
2657946.0,4.0,2
1275144.0,9.0,2
1353242.0,2.0,1
24681.0,2.0,1
2134452.0,0.0,1
1798794.0,1.5,2
2437078.0,0.0,1
1980308.0,0.0,1
2570136.0,3.0,2
2419016.0,0.0,1
1948417.0,4.5,2
2488148.0,2.0,1
2608816.0,6.0,1
2551778.0,8.0,1
2037420.0,4.0,1
2543071.0,15.5,2
2447149.0,7.5,2
2349529.0,5.0,1
21539.0,6.0,1
2564216.0,4.0,1
2314367.0,9.0,2
2575370.0,12.0,1
3305802.0,2.0,1
2550610.0,3.0,1
2163618.0,3.5,2
1999075.0,7.0,1
2437524.0,9.0,4
1646879.0,3.5,2
2589428.0,18.0,1
2528927.0,1.0,1
1680919.0,1.0,1
1718535.0,2.6666666666666665,3
1798497.0,13.0,1
2398745.0,10.0,1
2458615.0,5.0,1
2350500.0,9.0,1
2663536.0,0.0,1
2031440.0,0.0,1
2428263.0,0.0,1
2663712.0,4.0,1
1332717.0,9.0,1
2542936.0,6.0,1
1894606.0,9.0,1
2120919.0,3.0,1
1845721.0,10.0,2
2084415.0,4.0,1
1646880.0,0.0,1
2364202.0,4.5,2
46666.0,7.0,1
2528569.0,9.0,1
1717951.0,1.0,2
2663537.0,0.0,1
25921.0,4.0,1
1441898.0,3.0,1
1716608.0,8.0,1
1948847.0,7.0,2
2036402.0,6.0,1
2663535.0,6.0,1
2379881.0,7.0,1
2528974.0,0.0,1
2528823.0,5.0,1
2492766.0,12.0,1
2211322.0,0.5,2
23771.0,1.5,2
53091.0,1.0,2
15582.0,16.0,1
12587.0,18.0,1
2542042.0,0.0,1
1903556.0,7.0,1
2321023.0,5.333333333333333,3
1769074.0,0.0,1
1331225.0,5.0,1
2484113.0,7.0,1
2458453.0,3.0,3
2216863.0,2.0,1
1948046.0,10.0,1
24151.0,3.0,1
15193.0,1.6666666666666667,3
2253003.0,3.0,1
2446872.0,3.0,1
2088562.0,12.0,2
2368742.0,6.5,2
2601991.0,6.0,1
2120460.0,5.0,1
2203103.0,3.0,1
2451734.0,8.0,2
1841048.0,2.0,1
2076639.0,3.0,1
2215744.0,4.0,1
29161.0,3.0,2
2632243.0,13.5,2
1575636.0,2.0,1
1887531.0,5.5,2
1869463.0,5.0,1
1593798.0,0.0,1
45628.0,11.0,1
2313501.0,4.0,1
2632244.0,0.0,2
2476217.0,4.5,2
49121.0,3.0,2
2240202.0,12.0,2
2059601.0,11.0,1
66515.0,2.5,2
2659235.0,7.0,1
2443226.0,5.0,1
2320900.0,1.0,1
1593797.0,0.0,1
3708792.0,2.5,2
2487876.0,9.333333333333334,3
2621507.0,6.0,1
2133985.0,12.0,1
46311.0,4.0,2
2637259.0,20.0,1
2202621.0,5.0,1
2464881.0,3.0,1
2423096.0,0.0,1
1741617.0,3.5,2
3122637.0,1.0,1
2522259.0,0.0,1
2196732.0,11.0,1
2046706.0,0.0,1
23531.0,2.0,2
2500946.0,6.0,2
2252373.0,5.0,2
1841043.0,2.0,1
1694389.0,4.0,1
2652368.0,6.0,1
2362956.0,0.0,1
2636448.0,4.5,2
2652905.0,15.0,2
2652906.0,0.0,2
46131.0,4.0,1
2663744.0,6.0,1
2549066.0,2.0,2
1496019.0,4.0,1
17186.0,12.0,1
2583315.0,4.0,1
2641935.0,8.5,2
1997579.0,6.0,1
2202908.0,6.0,1
2590021.0,9.0,1
2247259.0,16.0,3
2208371.0,8.0,1
57105.0,12.0,1
2438017.0,7.0,1
2283839.0,7.0,1
1716759.0,0.0,1
2133867.0,16.0,1
2183659.0,5.0,1
2042857.0,7.0,1
2551708.0,0.0,1
2437289.0,8.0,1
1803058.0,5.0,1
43110.0,6.0,1
1883567.0,4.0,1
2658858.0,3.0,1
2657829.0,2.5,2
1893666.0,11.0,1
2202688.0,11.0,1
2458749.0,7.0,1
2556078.0,12.0,1
2215734.0,4.0,1
2615664.0,2.0,1
1043368.0,0.0,1
1144401.0,3.0,2
115.0,0.0,1
2142652.0,0.0,1
2398252.0,4.333333333333333,3
2522156.0,9.0,1
2535.0,8.0,1
54616.0,10.0,1
1272242.0,14.0,2
2192995.0,15.0,3
1717608.0,6.0,4
2177820.0,1.0,2
2253092.0,7.0,1
55428.0,3.5,2
2404838.0,0.0,1
1981657.0,3.0,1
1165799.0,6.5,2
2569193.0,2.0,1
2340467.0,9.0,1
2569194.0,0.0,1
2363438.0,11.0,1
1844120.0,9.0,1
2469282.0,8.0,2
1953633.0,13.0,1
2108640.0,3.0,1
2511246.0,6.0,1
2418930.0,0.0,2
2457512.0,9.0,2
1519128.0,3.0,1
2590089.0,2.0,1
2247131.0,0.0,1
70124.0,7.5,2
2427618.0,10.0,1
2482985.0,7.0,1
2626768.0,0.75,4
1123251.0,6.0,1
2549048.0,10.0,1
40668.0,6.0,1
2146735.0,0.0,1
2523789.0,0.0,1
2488235.0,2.0,1
1095180.0,3.0,1
2134237.0,4.0,1
2500992.0,4.0,1
2608177.0,4.0,1
2506349.0,5.0,1
2590090.0,1.0,1
2215523.0,4.0,1
49732.0,2.0,1
1823249.0,4.0,1
2583423.0,2.5,2
1909605.0,2.0,1
1248767.0,0.0,1
2632242.0,0.0,2
2641992.0,1.0,2
4908.0,2.5,2
2245731.0,2.5,2
2627486.0,3.5,2
2647270.0,3.0,1
2663449.0,2.0,1
1823527.0,7.0,1
2428301.0,0.0,1
2555432.0,0.0,1
2283957.0,1.0,1
6054.0,4.0,1
36324.0,3.0,1
2463541.0,0.0,1
2215541.0,3.0,1
2283419.0,7.0,1
2622979.0,2.5,2
2192750.0,0.0,1
2153445.0,4.0,1
2215507.0,5.666666666666667,3
2334691.0,0.0,1
2374057.0,2.0,1
2130274.0,9.5,2
2476680.0,0.0,1
1823750.0,7.0,1
22952.0,14.0,1
2646586.0,19.0,1
2156804.0,1.5,2
1847144.0,6.0,2
1222562.0,11.0,1
2379450.0,0.0,1
2443254.0,5.0,1
2060935.0,5.0,2
2636220.0,5.0,1
1841170.0,0.0,1
2579171.0,16.0,2
2578254.0,6.0,1
2443251.0,4.0,1
2578171.0,0.0,1
2418863.0,0.0,1
2569187.0,0.0,1
2245839.0,3.0,1
2653135.0,6.0,2
22662.0,0.0,1
2463567.0,22.0,2
1492029.0,14.0,1
2543487.0,1.0,4
2398278.0,6.0,1
2008922.0,5.0,1
2215624.0,2.0,1
691.0,3.5,2
1820549.0,10.0,1
2417982.0,11.0,2
1879454.0,4.0,1
2431840.0,3.5,2
2185421.0,1.75,4
40864.0,2.0,3
2658879.0,4.5,2
40155.0,4.0,2
1932383.0,3.5,2
2092973.0,0.0,1
2333939.0,0.0,1
2637197.0,5.0,1
2615673.0,0.0,1
1447323.0,4.0,1
2511531.0,2.0,1
2152301.0,2.0,1
3892.0,6.0,1
2463591.0,4.0,1
2475982.0,6.0,1
1121243.0,0.0,1
2215766.0,5.0,1
2641548.0,0.0,1
2641550.0,0.0,1
2215525.0,2.0,1
1697132.0,14.0,1
1800292.0,4.0,1
2427927.0,12.5,2
2641547.0,0.0,1
2641549.0,0.0,1
2608696.0,4.0,1
2641556.0,0.0,1
2615672.0,4.0,1
2641546.0,0.0,1
2180050.0,5.0,1
2588863.0,9.0,1
2641558.0,0.0,1
2475984.0,0.0,1
1873306.0,12.0,1
1219.0,2.0,1
2432899.0,6.0,1
28233.0,16.5,2
2641555.0,0.0,1
2641554.0,0.0,1
2658561.0,5.0,2
2641544.0,0.0,1
2549482.0,0.0,1
2657982.0,0.0,1
2641553.0,0.0,1
2308082.0,1.0,1
2551521.0,0.0,1
23683.0,8.0,1
2550262.0,14.0,1
2647342.0,0.0,1
1337179.0,0.0,1
1336561.0,19.0,1
2658877.0,1.6666666666666667,3
2303698.0,6.5,2
1927076.0,18.0,1
2641551.0,0.0,1
2647343.0,0.0,1
2641557.0,0.0,1
2492710.0,0.0,1
2398974.0,10.0,1
2641543.0,0.0,1
2641561.0,0.0,1
2641552.0,0.0,1
1767630.0,4.0,1
1120539.0,0.0,1
3923.0,5.0,2
2615674.0,0.0,1
2026590.0,2.0,1
2043013.0,5.0,1
2363848.0,1.0,2
1678980.0,20.5,2
2578075.0,5.0,1
1095196.0,5.0,1
2328478.0,1.0,1
2564553.0,7.0,1
2152828.0,4.0,1
1899172.0,6.0,1
1981894.0,1.0,1
2500906.0,13.0,1
2615533.0,6.0,1
2252586.0,4.0,1
34224.0,4.0,1
24438.0,6.0,1
1515206.0,10.0,1
2542983.0,0.0,1
2271327.0,13.0,1
2134773.0,13.0,1
2442895.0,6.0,1
1942785.0,4.5,2
1893492.0,5.0,1
2363760.0,4.0,1
1140862.0,5.0,2
1739016.0,11.0,1
2500613.0,0.0,1
2208642.0,11.0,2
1406.0,10.0,1
59663.0,15.0,2
1168722.0,4.0,1
2517986.0,6.0,1
1575380.0,10.0,1
2487620.0,0.0,1
2372990.0,1.0,2
2220707.0,2.0,1
1770942.0,3.0,1
2452205.0,1.0,2
57265.0,15.0,1
2446847.0,9.0,3
1963536.0,4.0,1
2404453.0,6.5,2
2658933.0,10.333333333333334,3
2033170.0,6.0,1
86616.0,5.5,2
2157451.0,13.0,1
2184654.0,6.0,1
20717.0,16.5,2
32172.0,9.0,1
2501058.0,12.0,1
2535245.0,7.0,1
33341.0,1.0,1
1743425.0,4.0,1
7507.0,3.0,1
2278380.0,5.666666666666667,3
2623001.0,5.0,2
2653270.0,3.0,3
34078.0,10.0,1
23019.0,3.0,1
80916.0,3.0,1
2569202.0,4.5,2
2469888.0,3.5,2
1216154.0,0.0,1
2048536.0,0.0,1
1514802.0,4.0,2
2601424.0,2.5,2
24691.0,4.0,1
2314248.0,0.0,1
22531.0,3.0,1
2359796.0,8.0,2
2225042.0,3.0,1
2397958.0,8.5,2
24221.0,0.0,1
2476147.0,2.0,1
2659138.0,1.0,1
1970042.0,13.0,1
2627736.0,0.0,2
2334079.0,6.0,1
2380125.0,0.0,2
74931.0,15.0,1
2496099.0,4.0,1
2657807.0,3.0,3
2340600.0,0.0,1
2451934.0,0.0,2
1593537.0,12.0,1
2657968.0,2.5,2
2308791.0,9.0,2
2129025.0,18.5,2
2653185.0,4.5,2
2652910.0,8.0,3
2631990.0,2.0,1
2390821.0,3.0,1
2283491.0,7.0,2
1579365.0,12.0,1
2124534.0,7.0,1
1846828.0,6.0,1
2055163.0,5.0,1
3634641.0,2.0,1
41725.0,7.0,1
25841.0,0.0,1
2304020.0,8.0,1
21478.0,0.0,1
2577996.0,4.0,1
2523463.0,5.0,1
2278990.0,0.0,1
2452173.0,2.0,1
2252295.0,7.0,1
2419637.0,12.0,1
26331.0,2.0,1
2583638.0,6.5,2
1141505.0,4.0,1
2423278.0,8.0,1
1878459.0,2.0,2
2412589.0,2.0,1
2113649.0,6.5,2
34235.0,3.0,1
3619531.0,1.0,1
2476124.0,6.0,2
2320431.0,1.0,1
1981701.0,0.0,1
1145420.0,2.0,1
1043422.0,0.0,1
1382495.0,2.0,1
2043451.0,5.0,1
61212.0,0.0,1
2429070.0,2.0,1
2320298.0,7.5,2
2108013.0,5.0,1
2658892.0,5.0,1
2569923.0,0.0,1
1908007.0,5.0,1
2419621.0,14.0,1
2621899.0,0.0,2
10923.0,3.0,1
8475.0,8.0,1
2137407.0,14.0,2
2215716.0,3.0,1
2114596.0,5.5,2
1981252.0,5.0,1
1141457.0,4.0,1
2658183.0,7.5,2
50600.0,6.0,1
2647459.0,2.5,4
2653005.0,2.0,1
2555777.0,4.5,2
12575.0,13.0,1
2308660.0,3.0,1
2647118.0,1.0,1
1357606.0,8.0,2
2307841.0,3.0,2
2548779.0,3.6,5
2523680.0,0.0,1
2391062.0,9.75,4
2458471.0,0.0,1
2130070.0,0.0,1
2164056.0,5.0,1
1574751.0,12.0,1
1981546.0,0.0,2
2658729.0,3.0,1
56519.0,20.0,1
2129986.0,3.5,2
2642142.0,2.0,1
2422771.0,10.0,1
2004436.0,9.0,1
2225569.0,6.0,1
2646821.0,0.75,4
2412587.0,3.0,1
1596892.0,3.5,2
1620284.0,11.5,2
2559950.0,7.25,4
2641611.0,1.3333333333333333,3
1981570.0,1.0,1
2427870.0,3.0,2
2574407.0,0.0,1
2412215.0,2.0,1
66103.0,1.5,2
2550189.0,2.0,1
2560244.0,9.0,1
1878490.0,6.0,1
2391990.0,2.0,1
2225057.0,4.0,1
2138159.0,9.0,1
2565183.0,5.0,1
2517649.0,6.0,1
1302448.0,5.0,1
2004459.0,5.0,1
2152669.0,4.0,1
6753.0,1.0,2
2231808.0,4.0,2
2583463.0,10.0,1
2500760.0,4.5,2
46321.0,4.0,1
2341011.0,5.0,2
2631684.0,1.6666666666666667,3
1403652.0,5.0,2
38764.0,7.0,2
1474226.0,2.0,1
2133798.0,4.5,2
46341.0,3.0,1
2216164.0,4.5,2
22501.0,3.0,1
1304898.0,0.6666666666666666,3
24721.0,1.0,1
2099471.0,2.5,2
1799043.0,11.0,1
3847.0,8.0,1
1958966.0,6.0,1
2589079.0,2.0,1
1445335.0,0.0,1
2133988.0,6.0,1
37909.0,10.0,1
2470391.0,9.0,1
1878494.0,4.0,1
26517.0,11.0,1
2578386.0,6.5,2
2202383.0,7.0,1
2641613.0,2.6666666666666665,3
37835.0,1.5,2
2658196.0,3.3333333333333335,3
2432920.0,4.5,2
2245990.0,2.0,1
26301.0,2.0,1
1799983.0,6.75,4
2564784.0,0.0,1
23001.0,0.0,1
23951.0,1.0,1
2522721.0,0.0,1
36908.0,4.0,1
29151.0,0.0,1
2196316.0,10.0,1
2042643.0,0.0,1
2551150.0,0.0,2
1981572.0,0.0,1
1578633.0,4.0,1
1932369.0,4.5,2
2511404.0,4.0,1
2647075.0,0.0,2
2647236.0,3.0,1
2224924.0,6.0,1
2104217.0,14.0,1
3708731.0,1.0,1
2098643.0,1.0,1
29081.0,3.0,2
37407.0,9.0,1
2412662.0,6.0,1
2475919.0,3.0,1
53231.0,9.0,1
2578260.0,3.0,2
2658523.0,10.0,1
2615910.0,9.0,1
2574645.0,6.0,1
38547.0,13.0,1
2658788.0,6.0,1
1477940.0,13.0,1
2299372.0,10.0,1
2511412.0,2.0,1
2108499.0,5.0,2
2647070.0,11.5,2
1878493.0,2.0,1
49131.0,0.0,1
2652861.0,2.0,2
6381.0,1.0,1
83740.0,7.0,1
2321259.0,0.0,1
1093571.0,4.0,1
1800665.0,8.0,1
1475377.0,0.0,1
2314598.0,7.0,1
2027342.0,8.0,1
2216068.0,2.0,1
28483.0,4.0,1
2658489.0,1.0,1
2511377.0,4.0,1
2511385.0,3.0,1
3914.0,10.0,1
2609095.0,5.0,2
15878.0,0.0,1
2647076.0,0.0,2
7017.0,0.0,1
23611.0,2.5,2
2609614.0,0.0,1
2309126.0,2.0,1
2574776.0,19.333333333333332,3
2233032.0,6.0,1
1677226.0,23.5,2
31111.0,1.0,1
13058.0,10.0,1
2293678.0,10.0,1
2584039.0,2.0,1
2269546.0,4.0,1
2027592.0,9.0,2
1909538.0,2.0,1
2608651.0,4.0,1
3799.0,5.0,1
2601903.0,0.0,1
2511402.0,4.0,1
2578775.0,6.0,1
20196.0,0.0,1
22851.0,2.5,2
1681055.0,6.0,1
7578.0,0.0,1
2583552.0,7.0,2
1954838.0,3.0,1
2289500.0,8.0,1
49702.0,2.5,2
2374675.0,17.0,1
2569564.0,3.0,1
1696069.0,10.0,1
71767.0,6.0,2
2442714.0,4.0,1
1142567.0,5.333333333333333,3
2363773.0,1.0,1
2204620.0,5.0,1
2204619.0,2.0,1
2319834.0,5.0,1
2368804.0,4.5,2
2204618.0,4.0,1
1447435.0,6.0,1
2551006.0,6.0,1
1981887.0,5.5,2
1144600.0,1.0,1
2133719.0,10.0,3
2215640.0,3.0,1
21943.0,6.5,2
2215588.0,7.0,1
2646350.0,0.6666666666666666,3
6120.0,4.5,2
1799696.0,2.0,1
2203524.0,11.0,2
2647850.0,5.0,1
2542653.0,8.0,1
58973.0,10.0,1
2232395.0,0.0,1
2043237.0,4.0,1
49683.0,7.0,1
2247035.0,1.0,1
2653246.0,0.5,2
2016793.0,10.0,2
62830.0,6.0,1
2647777.0,2.25,4
1915121.0,0.0,1
2658671.0,1.0,1
2608049.0,0.0,1
2008113.0,2.0,1
2452332.0,2.0,1
2418091.0,14.0,1
2647347.0,0.0,2
32350.0,4.0,2
6507.0,8.0,1
2632196.0,2.0,2
1695069.0,0.0,1
2510696.0,8.0,1
2458731.0,5.0,1
2488464.0,1.0,1
2314919.0,3.0,1
2060764.0,3.0,1
2299421.0,0.0,1
2341198.0,2.0,1
53569.0,3.0,1
1894079.0,4.0,1
1096426.0,5.0,1
1843355.0,4.0,1
2138384.0,7.5,2
2569645.0,7.5,2
1874539.0,1.5,2
2284205.0,3.0,1
28476.0,3.0,1
2215552.0,0.0,1
2263063.0,5.5,2
2495794.0,8.0,1
23037.0,0.0,1
2283740.0,4.0,1
1693.0,7.333333333333333,3
2277363.0,3.0,1
82530.0,8.0,1
24382.0,1.5,2
2391328.0,5.0,1
1927197.0,8.0,1
2511261.0,1.0,1
1675267.0,7.0,1
2511381.0,3.0,1
2647682.0,0.0,1
2559951.0,5.5,2
75285.0,2.0,1
2034637.0,4.0,1
2129727.0,5.0,1
32939.0,5.0,1
2013348.0,8.0,1
2511277.0,3.0,1
2542930.0,1.0,1
1844787.0,1.0,2
1981254.0,4.0,1
2470453.0,11.0,1
35697.0,9.0,1
2511383.0,2.0,1
2647684.0,0.0,1
2511268.0,1.0,1
2627381.0,0.0,3
2541992.0,2.0,1
2303642.0,0.0,1
2575476.0,2.0,1
1964660.0,3.0,1
2204185.0,2.0,2
44899.0,1.0,1
2658560.0,2.0,1
2647683.0,0.0,1
1476657.0,7.0,1
70236.0,2.0,1
1444218.0,10.0,1
2647676.0,11.0,1
2646328.0,3.0,1
2647686.0,0.0,1
2647677.0,0.0,1
2088313.0,7.0,1
46031.0,3.0,1
2609228.0,0.0,1
2595470.0,12.0,2
2046677.0,4.0,1
1474614.0,11.0,1
2560709.0,3.0,2
2506788.0,2.0,2
2184219.0,7.0,2
2129525.0,9.0,1
1848417.0,0.0,1
2196162.0,11.0,1
9051.0,8.0,1
2464564.0,9.0,2
15637.0,3.0,2
1771242.0,5.0,1
2304565.0,6.0,2
2657954.0,2.0,2
34139.0,6.0,1
2536007.0,1.0,3
24251.0,1.0,1
2246913.0,11.0,2
1767453.0,10.0,1
33114.0,11.0,1
1547590.0,0.0,1
2658272.0,5.0,1
2483107.0,5.0,2
1879298.0,5.0,1
23917.0,8.0,1
2516694.0,3.0,1
2046648.0,4.0,1
2225381.0,3.0,1
2528589.0,3.0,2
2304218.0,6.0,1
1332343.0,3.0,2
2487952.0,0.0,1
2646390.0,4.0,5
2431672.0,0.0,1
24071.0,1.0,1
2355130.0,1.5,2
69466.0,4.0,1
2636450.0,0.0,1
2565137.0,0.0,1
2483589.0,0.0,1
2589071.0,5.5,2
1474087.0,6.0,1
1947441.0,18.0,3
2215975.0,4.0,1
2184244.0,2.0,2
2578909.0,9.0,1
2483587.0,0.0,1
29171.0,5.0,1
46271.0,8.0,1
2404472.0,4.0,1
69926.0,12.0,1
2059673.0,8.0,1
34192.0,5.0,1
24011.0,1.0,1
1471030.0,7.0,1
2326934.0,0.0,1
33354.0,0.0,1
2549768.0,5.0,1
2202626.0,2.0,1
23772.0,0.0,1
2641896.0,3.5,2
1980934.0,12.0,2
2446669.0,4.0,1
2622264.0,1.0,1
1516125.0,5.0,1
2652458.0,1.5,2
1997607.0,16.5,2
2233026.0,11.0,1
2423740.0,6.0,3
29551.0,0.0,1
2505997.0,12.0,2
55852.0,6.5,2
1771664.0,5.0,1
1166473.0,18.5,2
2120729.0,4.0,2
26861.0,5.0,1
2555849.0,6.0,1
2584150.0,10.5,2
1986793.0,6.0,1
2341133.0,4.0,1
2411776.0,3.0,1
2658410.0,5.0,1
2054635.0,0.0,1
2609172.0,1.0,2
1221783.0,12.0,2
2647097.0,0.0,3
31675.0,7.0,1
2609028.0,5.0,1
2589794.0,1.0,1
2658379.0,1.0,1
2574392.0,0.0,2
2225081.0,2.0,1
2578896.0,0.0,1
76943.0,5.25,4
2254325.0,5.0,1
24911.0,0.0,1
2574391.0,5.5,2
2013307.0,6.0,1
2658208.0,3.0,2
2390709.0,0.0,1
2560851.0,8.0,2
2283190.0,5.0,3
2616669.0,0.0,1
2055118.0,2.5,2
2469807.0,10.333333333333334,3
2658247.0,3.5,2
1330889.0,13.5,2
81793.0,3.0,2
1841435.0,5.0,1
2240037.0,3.5,2
75752.0,7.5,2
2432644.0,19.0,1
1375.0,6.0,1
2652423.0,10.0,2
2327225.0,4.0,1
2113690.0,1.0,1
2501367.0,4.0,1
3399044.0,2.0,1
2428286.0,11.0,1
37096.0,12.0,2
3624785.0,2.0,1
2653224.0,2.0,2
2642305.0,0.0,2
2608946.0,6.0,1
2523060.0,10.0,1
2027137.0,6.0,1
2647294.0,0.0,2
2446580.0,4.5,2
2528417.0,6.0,1
2527657.0,1.5,2
2488717.0,3.0,3
2442948.0,3.0,1
2009543.0,6.0,1
1888834.0,7.5,2
1475902.0,4.5,2
30051.0,3.5,2
2529080.0,7.0,1
2218497.0,5.0,2
692.0,0.0,1
47917.0,5.0,2
2636301.0,1.0,1
2496742.0,4.0,2
2642303.0,5.0,2
2647291.0,3.0,2
2647249.0,0.0,1
2658088.0,2.0,2
2652802.0,2.5,2
2579099.0,6.666666666666667,3
2069477.0,4.0,3
1979845.0,5.5,2
2404779.0,2.0,1
1331608.0,12.0,1
2438191.0,11.5,2
2341755.0,6.5,2
2653357.0,0.5,2
2069148.0,7.0,1
29497.0,6.0,1
2560005.0,9.0,1
12886.0,3.0,1
2657872.0,0.0,1
2374812.0,5.0,1
1905411.0,5.0,1
2646139.0,2.0,3
3619031.0,1.5,2
2354409.0,0.0,1
2368037.0,2.0,2
426529.0,2.0,1
2384861.0,6.0,2
2646207.0,2.0,1
2622670.0,0.0,2
2622669.0,2.0,2
2198202.0,13.0,1
2563666.0,7.0,1
2233209.0,6.0,1
26701.0,2.0,2
1473964.0,3.0,1
2270074.0,3.0,1
2079621.0,6.0,2
2458053.0,4.0,1
22191.0,0.0,1
2657788.0,6.5,2
2358971.0,7.0,1
2120185.0,10.5,2
41061.0,0.0,1
2641578.0,0.0,1
2059799.0,4.0,1
2652450.0,7.0,1
2595883.0,5.0,1
2185026.0,9.0,1
1304983.0,14.0,2
23612.0,0.0,1
2037965.0,0.0,1
2220978.0,1.5,2
1380173.0,4.5,2
25941.0,5.666666666666667,3
2653297.0,0.0,2
2583279.0,8.0,1
3492166.0,3.0,1
2641576.0,0.0,1
25591.0,2.0,2
2506543.0,2.0,1
69401.0,1.0,1
1914553.0,6.0,1
2358697.0,3.0,1
26232.0,0.0,1
2384862.0,0.0,1
24961.0,2.0,1
491.0,6.0,2
1847534.0,7.0,1
2083787.0,7.0,4
2578766.0,7.0,1
1741849.0,5.0,1
2469513.0,3.0,1
2353879.0,2.0,2
2469305.0,10.0,1
35117.0,9.0,1
63191.0,6.0,2
2229374.0,4.0,1
1801595.0,0.0,1
24941.0,2.0,1
2363762.0,2.0,1
2641579.0,0.0,1
2536493.0,8.0,1
1577712.0,13.333333333333334,3
2452283.0,15.0,1
2601246.0,0.0,1
2391368.0,4.0,1
8221.0,11.5,2
2464644.0,2.0,1
2464642.0,3.0,1
2652316.0,1.5,2
2464651.0,6.0,1
2658241.0,9.0,1
1622615.0,3.5,2
2432724.0,1.5,2
2285637.0,2.0,1
80065.0,3.0,2
1846489.0,5.0,1
2493152.0,0.0,1
1270793.0,0.0,2
2511626.0,4.0,1
2658225.0,1.0,1
2609100.0,2.0,1
2627306.0,10.0,2
2601605.0,0.0,1
2627300.0,0.0,2
3128643.0,0.0,1
2617147.0,2.0,2
2627302.0,0.0,2
2308234.0,1.6666666666666667,3
1719251.0,2.0,1
2234061.0,0.0,1
23851.0,0.0,1
1878486.0,1.0,1
2464645.0,2.0,1
2632295.0,0.0,4
2088985.0,11.0,1
2033045.0,8.0,1
84648.0,14.0,1
2031570.0,12.0,1
2632296.0,2.3333333333333335,3
2203097.0,10.0,1
2657906.0,4.0,1
2458809.0,1.0,1
2631706.0,6.5,2
2412692.0,1.0,1
1893655.0,6.0,3
2642127.0,9.333333333333334,3
25451.0,1.0,1
2632298.0,0.0,2
2320970.0,1.0,1
2647345.0,0.0,1
1968756.0,5.5,2
2484041.0,4.0,1
2657727.0,0.0,1
2385219.0,4.0,1
2463208.0,26.5,2
2368604.0,5.0,1
2405150.0,3.5,2
1300871.0,4.0,2
2646830.0,0.0,1
